timestamp,frame,track_id,class,confidence,x1,y1,x2,y2
2026-04-03T14:50:15.076,2,1,cat,0.516,13,7,608,479
2026-04-03T14:50:15.383,1,1,cat,0.537,14,61,532,479
2026-04-03T14:50:15.701,2,1,person,0.503,100,106,563,479
2026-04-03T14:50:16.339,1,1,cat,0.869,133,130,567,479
2026-04-03T14:50:16.686,1,1,cat,0.800,147,142,567,479
2026-04-03T14:50:17.000,2,1,cat,0.748,129,148,535,479
2026-04-03T14:50:17.306,1,1,cat,0.692,152,152,557,479
2026-04-03T14:50:17.616,2,1,cat,0.693,180,152,584,479
2026-04-03T14:50:17.925,1,1,cat,0.607,143,152,545,479
2026-04-03T14:50:18.230,2,1,cat,0.734,177,154,577,479
2026-04-03T14:50:18.539,1,1,cat,0.786,194,153,591,479
2026-04-03T14:50:18.855,2,1,cat,0.806,206,149,606,479
2026-04-03T14:50:19.167,1,1,cat,0.560,204,151,602,479
2026-04-03T14:50:19.466,2,1,cat,0.628,192,150,586,479
2026-04-03T14:50:19.767,1,1,cat,0.782,186,153,580,479
2026-04-03T14:50:20.096,2,1,cat,0.666,175,151,575,479
2026-04-03T14:50:20.407,1,1,cat,0.723,138,51,648,477
2026-04-03T14:50:20.728,2,1,cat,0.783,114,16,660,477
2026-04-03T14:50:21.031,1,1,cat,0.649,108,20,645,478
2026-04-03T14:50:21.333,2,1,cat,0.766,112,20,646,478
2026-04-03T14:50:21.770,1,1,cat,0.558,94,9,633,478
2026-04-03T14:50:22.063,2,1,cat,0.000,89,0,640,478
2026-04-03T14:50:22.359,1,1,cat,0.724,99,33,609,478
2026-04-03T14:50:22.646,2,1,cat,0.707,124,54,612,478
2026-04-03T14:50:22.949,1,1,cat,0.784,142,69,617,478
2026-04-03T14:50:23.253,2,1,cat,0.793,149,72,624,478
2026-04-03T14:50:23.563,1,1,cat,0.773,152,75,626,479
2026-04-03T14:50:23.867,2,1,cat,0.794,151,74,629,479
2026-04-03T14:50:24.169,1,1,cat,0.808,149,79,623,479
2026-04-03T14:50:24.456,2,1,cat,0.853,126,82,597,479
2026-04-03T14:50:24.746,1,1,cat,0.812,109,87,574,479
2026-04-03T14:50:25.051,2,1,cat,0.833,95,82,566,478
2026-04-03T14:50:25.309,1,1,cat,0.849,94,82,564,478
2026-04-03T14:50:25.529,2,1,cat,0.811,96,84,564,478
2026-04-03T14:50:25.748,3,1,cat,0.788,97,81,569,478
2026-04-03T14:50:25.980,1,1,cat,0.819,103,84,571,478
2026-04-03T14:50:26.193,2,1,cat,0.877,101,82,572,478
2026-04-03T14:50:26.409,3,1,cat,0.802,100,84,572,479
2026-04-03T14:50:26.624,1,1,cat,0.780,100,82,572,479
2026-04-03T14:50:26.851,2,1,cat,0.877,103,84,572,479
2026-04-03T14:50:27.071,3,1,cat,0.845,106,83,578,479
2026-04-03T14:50:27.293,1,1,cat,0.850,104,85,573,479
2026-04-03T14:50:27.520,2,1,cat,0.824,113,86,585,478
2026-04-03T14:50:27.742,3,1,cat,0.849,105,86,577,478
2026-04-03T14:50:27.967,1,1,cat,0.716,103,84,574,478
2026-04-03T14:50:28.178,2,1,cat,0.857,114,90,579,478
2026-04-03T14:50:28.401,3,1,cat,0.721,117,90,581,478
2026-04-03T14:50:28.607,1,1,cat,0.782,123,91,585,478
2026-04-03T14:50:28.830,2,1,cat,0.777,128,96,584,478
2026-04-03T14:50:29.036,3,1,cat,0.451,144,87,607,478
2026-04-03T14:50:29.289,1,1,cat,0.701,154,85,613,478
2026-04-03T14:50:29.545,2,1,cat,0.711,172,82,630,478
2026-04-03T14:50:29.806,1,1,cat,0.759,181,81,638,478
2026-04-03T14:50:29.806,1,3,cat,0.742,16,72,396,478
2026-04-03T14:50:30.104,2,1,cat,0.759,191,88,637,478
2026-04-03T14:50:30.104,2,3,cat,0.691,27,76,397,478
2026-04-03T14:50:30.358,1,1,cat,0.681,158,69,625,478
2026-04-03T14:50:30.358,1,3,cat,0.000,18,76,388,478
2026-04-03T14:50:30.626,2,1,cat,0.827,188,82,635,478
2026-04-03T14:50:30.626,2,3,cat,0.000,9,77,378,478
2026-04-03T14:50:30.887,1,1,cat,0.687,201,86,636,478
2026-04-03T14:50:30.889,1,3,cat,0.000,0,77,369,478
2026-04-03T14:50:31.161,2,1,cat,0.699,210,84,639,478
2026-04-03T14:50:31.161,2,3,cat,0.000,-8,78,359,478
2026-04-03T14:50:31.474,1,1,cat,0.664,218,89,635,478
2026-04-03T14:50:31.474,1,3,cat,0.000,-18,78,350,478
2026-04-03T14:50:31.749,2,1,cat,0.662,222,92,634,478
2026-04-03T14:50:31.749,2,3,cat,0.000,-27,78,340,478
2026-04-03T14:50:32.018,1,1,cat,0.742,226,92,635,478
2026-04-03T14:50:32.018,1,3,cat,0.000,-36,79,331,478
2026-04-03T14:50:32.289,2,1,cat,0.622,220,91,627,478
2026-04-03T14:50:32.289,2,3,cat,0.000,-45,79,321,478
2026-04-03T14:50:32.561,1,1,cat,0.834,187,93,597,478
2026-04-03T14:50:32.561,1,3,cat,0.000,-54,80,312,478
2026-04-03T14:50:32.866,2,1,cat,0.886,165,94,580,478
2026-04-03T14:50:32.866,2,3,cat,0.000,-63,80,302,478
2026-04-03T14:50:33.093,1,1,cat,0.880,151,89,574,478
2026-04-03T14:50:33.093,1,3,cat,0.000,-72,80,293,478
2026-04-03T14:50:33.308,2,1,cat,0.877,143,87,571,478
2026-04-03T14:50:33.308,2,3,cat,0.000,-81,81,283,478
2026-04-03T14:50:33.556,3,1,cat,0.863,141,90,570,478
2026-04-03T14:50:33.556,3,3,cat,0.000,-90,81,274,478
2026-04-03T14:50:33.761,1,1,cat,0.855,136,90,567,478
2026-04-03T14:50:33.761,1,3,cat,0.000,-99,82,264,478
2026-04-03T14:50:34.017,2,1,cat,0.836,138,93,570,478
2026-04-03T14:50:34.017,2,3,cat,0.000,-108,82,255,478
2026-04-03T14:50:34.238,3,1,cat,0.833,137,94,570,478
2026-04-03T14:50:34.238,3,3,cat,0.000,-118,82,245,478
2026-04-03T14:50:34.452,1,1,cat,0.871,133,92,571,478
2026-04-03T14:50:34.452,1,3,cat,0.000,-127,83,236,478
2026-04-03T14:50:34.666,2,1,cat,0.848,133,93,571,478
2026-04-03T14:50:34.666,2,3,cat,0.000,-136,83,226,478
2026-04-03T14:50:35.015,3,1,person,0.550,141,95,577,478
2026-04-03T14:50:35.017,3,3,cat,0.744,176,84,551,478
2026-04-03T14:50:35.249,1,1,cat,0.493,152,90,591,478
2026-04-03T14:50:35.249,1,3,cat,0.000,183,85,558,479
2026-04-03T14:50:35.464,2,1,cat,0.777,146,87,588,478
2026-04-03T14:50:35.464,2,3,cat,0.000,191,85,565,479
2026-04-03T14:50:35.683,3,1,cat,0.732,149,90,588,478
2026-04-03T14:50:35.683,3,3,cat,0.000,199,86,573,479
2026-04-03T14:50:35.809,1,1,cat,0.000,149,90,588,478
2026-04-03T14:50:35.809,1,3,cat,0.000,206,86,580,479
2026-04-03T14:50:36.009,2,1,cat,0.000,149,90,588,478
2026-04-03T14:50:36.011,2,3,cat,0.489,127,92,478,478
2026-04-03T14:50:36.194,3,1,cat,0.000,148,90,588,478
2026-04-03T14:50:36.194,3,3,cat,0.605,127,93,465,478
2026-04-03T14:50:36.315,1,1,cat,0.000,148,91,588,478
2026-04-03T14:50:36.315,1,3,cat,0.000,126,94,462,477
2026-04-03T14:50:36.431,2,1,cat,0.000,148,91,587,479
2026-04-03T14:50:36.431,2,3,cat,0.000,124,95,459,477
2026-04-03T14:50:36.555,3,1,cat,0.000,148,91,587,479
2026-04-03T14:50:36.555,3,3,cat,0.000,122,96,457,477
2026-04-03T14:50:36.734,4,1,person,0.486,160,85,609,479
2026-04-03T14:50:36.734,4,3,cat,0.000,120,97,454,477
2026-04-03T14:50:36.919,1,1,person,0.727,155,89,598,478
2026-04-03T14:50:36.921,1,3,cat,0.000,119,98,451,477
2026-04-03T14:50:37.135,2,1,cat,0.515,113,91,535,478
2026-04-03T14:50:37.137,2,3,person,0.485,136,94,461,476
2026-04-03T14:50:37.315,3,1,person,0.673,143,93,566,478
2026-04-03T14:50:37.315,3,3,person,0.000,135,94,460,475
2026-04-03T14:50:37.435,1,1,person,0.000,142,93,565,478
2026-04-03T14:50:37.435,1,3,person,0.000,135,95,459,475
2026-04-03T14:50:37.562,2,1,person,0.000,141,93,563,478
2026-04-03T14:50:37.563,2,3,person,0.000,134,95,458,475
2026-04-03T14:50:37.740,3,1,cat,0.481,170,88,603,478
2026-04-03T14:50:37.742,3,3,person,0.000,134,96,457,475
2026-04-03T14:50:37.871,4,1,cat,0.000,172,88,605,479
2026-04-03T14:50:37.871,4,3,person,0.000,133,96,456,475
2026-04-03T14:50:38.050,1,1,person,0.454,163,93,592,478
2026-04-03T14:50:38.050,1,3,person,0.000,133,97,454,474
2026-04-03T14:50:38.268,2,1,cat,0.489,158,91,590,478
2026-04-03T14:50:38.268,2,3,person,0.488,196,96,546,477
2026-04-03T14:50:38.451,3,1,cat,0.000,159,92,591,478
2026-04-03T14:50:38.453,3,3,cat,0.518,154,96,493,477
2026-04-03T14:50:38.574,1,1,cat,0.000,159,92,591,478
2026-04-03T14:50:38.574,1,3,cat,0.000,155,96,493,478
2026-04-03T14:50:38.749,2,1,cat,0.000,160,92,592,478
2026-04-03T14:50:38.749,2,3,cat,0.520,187,93,545,478
2026-04-03T14:50:38.938,3,1,cat,0.000,161,92,592,478
2026-04-03T14:50:38.938,3,3,cat,0.498,196,90,573,478
2026-04-03T14:50:39.058,4,1,cat,0.000,161,92,593,478
2026-04-03T14:50:39.058,4,3,cat,0.000,202,90,579,479
2026-04-03T14:50:39.228,1,1,cat,0.000,162,92,593,478
2026-04-03T14:50:39.230,1,3,person,0.612,191,93,576,479
2026-04-03T14:50:39.403,2,1,cat,0.000,162,92,593,478
2026-04-03T14:50:39.403,2,3,person,0.612,186,94,578,479
2026-04-03T14:50:39.576,3,1,cat,0.000,163,92,594,478
2026-04-03T14:50:39.576,3,3,person,0.497,185,94,585,478
2026-04-03T14:50:39.745,1,1,cat,0.000,163,93,594,478
2026-04-03T14:50:39.745,1,3,person,0.748,177,95,583,478
2026-04-03T14:50:39.869,2,1,cat,0.000,164,93,595,478
2026-04-03T14:50:39.869,2,3,person,0.000,180,95,586,478
2026-04-03T14:50:40.040,3,1,cat,0.000,165,93,595,478
2026-04-03T14:50:40.040,3,3,person,0.000,183,96,589,478
2026-04-03T14:50:40.163,4,1,cat,0.000,165,93,596,478
2026-04-03T14:50:40.163,4,3,person,0.000,186,96,591,478
2026-04-03T14:50:40.358,1,1,cat,0.000,166,93,596,478
2026-04-03T14:50:40.358,1,3,person,0.000,189,96,594,479
2026-04-03T14:50:40.533,2,1,cat,0.000,166,93,596,478
2026-04-03T14:50:40.533,2,3,person,0.646,173,96,585,479
2026-04-03T14:50:40.657,3,1,cat,0.000,167,93,597,478
2026-04-03T14:50:40.657,3,3,person,0.000,175,97,587,479
2026-04-03T14:50:40.782,4,1,cat,0.000,167,93,597,478
2026-04-03T14:50:40.782,4,3,person,0.000,176,97,588,479
2026-04-03T14:50:40.960,1,1,cat,0.000,168,94,598,478
2026-04-03T14:50:40.960,1,3,person,0.582,166,93,587,479
2026-04-03T14:50:41.138,2,1,cat,0.000,169,94,598,478
2026-04-03T14:50:41.140,2,3,person,0.504,163,93,588,478
2026-04-03T14:50:41.340,3,1,cat,0.000,169,94,599,478
2026-04-03T14:50:41.340,3,3,person,0.502,159,91,591,478
2026-04-03T14:50:41.508,1,1,cat,0.000,170,94,599,478
2026-04-03T14:50:41.508,1,3,person,0.000,159,90,592,478
2026-04-03T14:50:41.737,2,1,cat,0.000,170,94,599,478
2026-04-03T14:50:41.737,2,3,person,0.000,160,90,593,478
2026-04-03T14:50:41.925,3,1,cat,0.000,171,94,600,478
2026-04-03T14:50:41.927,3,3,person,0.000,160,89,594,478
2026-04-03T14:50:42.113,1,1,cat,0.000,171,94,600,478
2026-04-03T14:50:42.113,1,3,person,0.000,160,89,594,478
2026-04-03T14:50:42.291,2,1,cat,0.000,172,94,601,478
2026-04-03T14:50:42.291,2,3,person,0.000,161,89,595,478
2026-04-03T14:50:42.445,3,1,cat,0.000,173,95,601,478
2026-04-03T14:50:42.445,3,3,person,0.000,161,88,596,478
2026-04-03T14:50:42.636,1,1,cat,0.000,173,95,602,478
2026-04-03T14:50:42.636,1,3,person,0.000,161,88,597,478
2026-04-03T14:50:43.023,2,1,cat,0.000,174,95,602,478
2026-04-03T14:50:43.023,2,3,person,0.494,158,95,588,478
2026-04-03T14:50:43.331,1,1,cat,0.000,174,95,602,478
2026-04-03T14:50:43.331,1,3,cat,0.534,156,93,590,478
2026-04-03T14:50:43.559,2,1,cat,0.000,175,95,603,478
2026-04-03T14:50:43.559,2,3,cat,0.000,156,93,590,478
2026-04-03T14:50:43.727,1,1,cat,0.000,175,95,603,478
2026-04-03T14:50:43.727,1,3,cat,0.000,156,93,590,478
2026-04-03T14:50:43.937,2,3,cat,0.000,156,93,590,478
2026-04-03T14:50:44.131,3,3,cat,0.000,156,93,590,478
2026-04-03T14:50:44.321,1,3,cat,0.690,149,95,588,478
2026-04-03T14:50:44.503,2,3,cat,0.824,135,86,588,479
2026-04-03T14:50:44.682,3,3,cat,0.830,123,85,577,479
2026-04-03T14:50:44.863,1,3,cat,0.757,120,88,572,479
2026-04-03T14:50:45.051,2,3,cat,0.855,113,81,574,479
2026-04-03T14:50:45.245,3,3,cat,0.851,107,80,571,479
2026-04-03T14:50:45.435,1,3,cat,0.828,95,55,585,479
2026-04-03T14:50:45.629,2,3,cat,0.808,100,69,576,479
2026-04-03T14:50:45.810,3,3,cat,0.850,100,70,578,479
2026-04-03T14:50:46.013,1,3,cat,0.815,104,72,581,479
2026-04-03T14:50:46.206,2,3,cat,0.813,103,74,578,479
2026-04-03T14:50:46.385,3,3,cat,0.805,100,66,584,479
2026-04-03T14:50:46.573,1,3,cat,0.784,100,73,577,479
2026-04-03T14:50:46.790,2,3,cat,0.845,102,71,582,479
2026-04-03T14:50:47.043,3,3,cat,0.761,95,65,582,479
2026-04-03T14:50:47.311,1,3,cat,0.868,97,63,585,479
2026-04-03T14:50:47.533,2,3,cat,0.681,79,40,591,479
2026-04-03T14:50:47.835,3,3,cat,0.815,87,48,587,478
2026-04-03T14:50:48.122,1,3,cat,0.757,96,62,580,478
2026-04-03T14:50:48.409,2,3,cat,0.726,94,59,581,478
2026-04-03T14:50:48.676,1,3,cat,0.799,95,60,579,478
2026-04-03T14:50:48.981,2,3,person,0.619,95,67,574,478
2026-04-03T14:50:49.242,1,3,person,0.507,103,72,578,478
2026-04-03T14:50:49.471,2,3,cat,0.885,104,67,585,478
2026-04-03T14:50:49.826,3,3,cat,0.866,102,69,579,478
2026-04-03T14:50:50.200,1,3,cat,0.812,93,55,584,478
2026-04-03T14:50:50.519,2,3,cat,0.808,96,57,584,478
2026-04-03T14:50:50.823,1,3,cat,0.860,100,70,574,478
2026-04-03T14:50:51.156,2,3,cat,0.862,101,70,576,478
2026-04-03T14:50:51.462,1,3,cat,0.895,100,76,568,478
2026-04-03T14:50:51.750,2,3,cat,0.874,96,67,573,478
2026-04-03T14:50:52.697,1,3,cat,0.875,101,78,566,478
2026-04-03T14:50:53.128,1,3,cat,0.613,94,45,591,478
2026-04-03T14:50:53.453,2,3,cat,0.796,109,57,591,478
2026-04-03T14:50:53.776,1,3,person,0.804,117,69,586,478
2026-04-03T14:50:54.073,2,3,cat,0.824,110,59,589,478
2026-04-03T14:50:54.359,1,3,cat,0.822,109,58,589,478
2026-04-03T14:50:54.832,2,3,cat,0.600,92,65,564,478
2026-04-03T14:50:55.121,1,3,cat,0.538,112,73,573,478
2026-04-03T14:50:55.414,2,3,cat,0.566,116,83,563,478
2026-04-03T14:50:55.621,1,3,cat,0.000,116,85,562,478
2026-04-03T14:50:55.908,2,3,cat,0.000,117,87,561,478
2026-04-03T14:50:56.159,3,3,person,0.570,59,68,515,478
2026-04-03T14:50:56.653,1,3,person,0.494,24,25,519,478
2026-04-03T14:50:56.913,2,3,person,0.000,15,20,515,478
2026-04-03T14:50:57.199,1,3,person,0.456,17,35,502,478
2026-04-03T14:50:57.364,2,3,person,0.000,9,32,497,478
2026-04-03T14:50:57.531,3,3,person,0.000,1,29,492,478
2026-04-03T14:50:57.708,1,3,person,0.000,-6,26,487,478
2026-04-03T14:50:57.878,2,3,person,0.000,-14,23,482,478
2026-04-03T14:50:58.028,3,3,person,0.000,-23,20,477,478
2026-04-03T14:50:58.183,4,3,person,0.000,-31,17,472,478
2026-04-03T14:50:58.333,1,3,person,0.000,-39,14,467,478
2026-04-03T14:50:58.634,2,3,person,0.000,-47,11,463,478
2026-04-03T14:50:59.066,3,3,person,0.000,-56,8,458,478
2026-04-03T14:50:59.343,1,3,person,0.000,-64,5,453,478
2026-04-03T14:50:59.559,2,3,person,0.000,-72,2,448,478
2026-04-03T14:50:59.730,3,3,person,0.000,-80,0,443,478
2026-04-03T14:50:59.918,1,3,person,0.000,-88,-3,438,478
2026-04-03T14:51:00.297,2,3,person,0.000,-97,-6,433,478
2026-04-03T14:51:00.514,1,3,person,0.000,-105,-9,428,478
2026-04-03T14:51:00.804,2,3,person,0.000,-113,-12,423,478
2026-04-03T14:51:01.090,1,3,person,0.000,-121,-15,418,478
2026-04-03T14:51:01.391,2,3,person,0.000,-130,-18,413,478
2026-04-03T14:51:01.690,1,3,person,0.000,-138,-21,408,478
2026-04-03T14:51:01.915,2,3,person,0.000,-146,-24,404,478
2026-04-03T14:51:02.152,1,3,person,0.000,-154,-27,399,478
2026-04-03T14:51:02.364,2,3,person,0.000,-162,-30,394,478
2026-04-03T14:51:02.626,3,3,person,0.000,-171,-33,389,478
2026-04-03T14:51:02.845,1,3,person,0.000,-179,-36,384,478
2026-04-03T14:51:03.070,2,3,person,0.000,-187,-39,379,478
2026-04-03T14:51:03.329,3,3,person,0.000,-195,-42,374,478
2026-04-03T14:51:03.582,1,3,person,0.000,-204,-45,369,478
2026-04-03T14:51:03.805,2,3,person,0.000,-212,-48,364,478
2026-04-03T14:51:04.034,3,3,person,0.000,-220,-51,359,478
2026-04-03T14:51:04.340,1,3,person,0.000,-228,-54,354,478
